;;;;;;;;;;;
;;HOc2;LGOc6;;;HOc2;LGOc6;;;HOc2;LGOc6
 	42.270,42 ;23/9/15 10:00;1,5802;494,75;;9/23/15 10:00;1,5807;495;;9/24/15 11:30;2055;22
 	42.270,44 ;23/9/15 10:30;1,5671;491,25;;9/23/15 10:30;1,5676;491,5;;9/24/15 12:00;3309;27
 	42.270,46 ;23/9/15 11:00;1,5526;487,25;;9/23/15 11:00;1,5529;487,75;;9/24/15 12:30;1611;16
 	42.270,48 ;23/9/15 11:30;1,542;483,75;;9/23/15 11:30;1,5425;484,25;;9/24/15 13:00;1398;2
 	42.270,50 ;23/9/15 12:00;1,5394;482,75;;9/23/15 12:00;1,54;483,5;;9/24/15 13:30;6287;28
 	42.270,52 ;23/9/15 12:30;1,5366;482;;9/23/15 12:30;1,5372;482,5;;9/24/15 14:00;1748;39
 	42.270,54 ;23/9/15 13:00;1,5387;482,25;;9/23/15 13:00;1,5392;482,75;;9/24/15 14:30;1431;19
 	42.270,56 ;23/9/15 13:30;1,5291;479,5;;9/23/15 13:30;1,5293;480,25;;9/24/15 15:00;403;20
 	42.270,58 ;23/9/15 14:00;1,5309;479,75;;9/23/15 14:00;1,5314;480,25;;9/24/15 15:30;221;20
 	42.270,60 ;23/9/15 14:30;1,5325;480;;9/23/15 14:30;1,5328;480,5;;9/24/15 16:00;111;4
 	42.270,63 ;23/9/15 15:00;1,5338;480;;9/23/15 15:00;1,5343;480,5;;9/24/15 16:30;111;4
 	42.270,65 ;23/9/15 15:30;1,5337;480,5;;9/23/15 15:30;1,5343;481;;9/24/15 17:00;111;4
 	42.270,67 ;23/9/15 16:00;1,534;480;;9/23/15 16:00;1,535;481,25;;9/24/15 18:30;14;4
 	42.270,69 ;23/9/15 16:30;1,5278;480;;9/23/15 16:30;1,5381;481;;9/24/15 19:00;20;4
 	42.270,71 ;23/9/15 17:00;1,531;480;;9/23/15 17:00;1,538;481,25;;9/24/15 19:30;52;4
 	42.270,77 ;23/9/15 18:30;1,5392;480;;9/23/15 18:30;1,541;481,25;;9/24/15 20:00;10;4
 	42.270,79 ;23/9/15 19:00;1,5371;480;;9/23/15;1,5409;481,25;;9/24/15;31;4
 	42.270,81 ;23/9/15 19:30;1,5361;480;;9/23/15 19:30;1,5379;481,25;;9/24/15 21:00;8;1
 	42.270,83 ;23/9/15 20:00;1,5361;480;;9/23/15 20:00;1,5369;481,25;;9/24/15 21:30;15;12
 	42.270,85 ;23/9/15 20:30;1,541;482,5;;9/23/15 20:30;1,5426;483;;9/24/15 22:00;4;12
 	42.270,88 ;23/9/15 21:00;1,5412;482,5;;9/23/15 21:00;1,5431;483;;9/24/15 22:30;5;12
 	42.270,90 ;23/9/15 21:30;1,5404;482;;9/23/15 21:30;1,541;482,75;;9/24/15 23:00;12;12
 	42.270,92 ;23/9/15 22:00;1,5398;482,25;;9/23/15 22:00;1,5406;482,75;;9/24/15 23:30;10;12
 	42.270,94 ;23/9/15 22:30;1,5388;482,25;;9/23/15 22:30;1,5398;482,75;;9/25/15 0:00;118;12
 	42.270,96 ;23/9/15 23:00;1,5389;482,25;;9/23/15 23:00;1,5398;482,5;;9/25/15 0:30;6;12
 	42.270,98 ;23/9/15 23:30;1,5384;482;;9/23/15 23:30;1,5398;482,75;;9/25/15 1:00;53;12
 	42.271,00 ;24/9/15 0:00;1,5379;482;;9/24/15 0:00;1,5392;482,25;;9/25/15 1:30;89;1
 	42.271,02 ;24/9/15 0:30;1,5388;481,5;;9/24/15 0:30;1,5397;482,5;;9/25/15 2:00;60;3
 	42.271,04 ;24/9/15 1:00;1,5377;481,25;;9/24/15 1:00;1,5388;482;;9/25/15 2:30;271;39
 	42.271,06 ;24/9/15 1:30;1,5371;481;;9/24/15 1:30;1,5381;481,75;;9/25/15 3:00;116;14
 	42.271,08 ;24/9/15 2:00;1,5402;482,25;;9/24/15 2:00;1,5414;482,75;;9/25/15 3:30;392;564
 	42.271,10 ;24/9/15 2:30;1,5384;481,75;;9/24/15 2:30;1,5392;482;;9/25/15 4:00;254;129
 	42.271,13 ;24/9/15 3:00;1,5405;482,5;;9/24/15 3:00;1,5413;483;;9/25/15 4:30;213;14
 	42.271,15 ;24/9/15 3:30;1,5408;482,25;;9/24/15 3:30;1,5415;482,5;;9/25/15 5:00;147;70
 	42.271,17 ;24/9/15 4:00;1,5428;482,75;;9/24/15 4:00;1,5437;483;;9/25/15 5:30;150;114
 	42.271,19 ;24/9/15 4:30;1,5414;482;;9/24/15 4:30;1,5423;482,5;;9/25/15 6:00;144;32
 	42.271,21 ;24/9/15 5:00;1,54;481,5;;9/24/15 5:00;1,5408;482,25;;9/25/15 6:30;196;159
 	42.271,23 ;24/9/15 5:30;1,5408;482,25;;9/24/15 5:30;1,5415;482,5;;9/25/15 7:00;552;43
 	42.271,25 ;24/9/15 6:00;1,5349;480,5;;9/24/15 6:00;1,5356;481;;9/25/15 7:30;564;21
 	42.271,27 ;24/9/15 6:30;1,5311;479,5;;9/24/15 6:30;1,5319;480;;9/25/15 8:00;1314;59
 	42.271,29 ;24/9/15 7:00;1,5286;478,5;;9/24/15 7:00;1,5295;479;;9/25/15 8:30;1953;191
 	42.271,31 ;24/9/15 7:30;1,5307;478,75;;9/24/15 7:30;1,5311;479;;9/25/15 9:00;2945;142
 	42.271,33 ;24/9/15 8:00;1,5284;478,25;;9/24/15 8:00;1,529;478,5;;9/25/15 9:30;3392;365
 	42.271,35 ;24/9/15 8:30;1,5284;478;;9/24/15 8:30;1,529;478,25;;9/25/15 10:00;3161;298
 	42.271,38 ;24/9/15 9:00;1,5337;479,25;;9/24/15 9:00;1,534;479,75;;9/25/15 10:30;4544;322
 	42.271,40 ;24/9/15 9:30;1,5415;482;;9/24/15 9:30;1,542;482,25;;9/25/15 11:00;3747;122
 	42.271,42 ;24/9/15 10:00;1,5413;481,75;;9/24/15 10:00;1,5416;482,25;;9/25/15 11:30;1760;4
 	42.271,44 ;24/9/15 10:30;1,5402;482;;9/24/15 10:30;1,5405;482,25;;9/25/15 12:00;1077;16
 	42.271,46 ;24/9/15 11:00;1,5431;482,75;;9/24/15 11:00;1,5435;483,25;;9/25/15 12:30;1326;46
 	42.271,48 ;24/9/15 11:30;1,5451;483;;9/24/15 11:30;1,5454;483,25;;9/25/15 13:00;2117;84
 	42.271,50 ;24/9/15 12:00;1,5396;481,25;;9/24/15 12:00;1,5402;481,75;;9/25/15 13:30;7600;123
 	42.271,52 ;24/9/15 12:30;1,5408;481,75;;9/24/15 12:30;1,5412;482,25;;9/25/15 14:00;1978;23
 	42.271,54 ;24/9/15 13:00;1,5408;481,75;;9/24/15 13:00;1,5414;482,5;;9/25/15 14:30;2053;314
 	42.271,56 ;24/9/15 13:30;1,5455;483,5;;9/24/15 13:30;1,546;484;;9/25/15 15:00;318;314
 	42.271,58 ;24/9/15 14:00;1,5478;484,25;;9/24/15 14:00;1,5483;484,75;;9/25/15 15:30;182;52
 	42.271,60 ;24/9/15 14:30;1,5492;484,5;;9/24/15 14:30;1,5495;485,25;;9/25/15 16:00;143;106
 	42.271,63 ;24/9/15 15:00;1,5483;484,25;;9/24/15 15:00;1,5485;484,75;;9/25/15 16:30;143;3
 	42.271,65 ;24/9/15 15:30;1,5494;484,5;;9/24/15 15:30;1,5507;485;;9/25/15 17:00;143;3
 	42.271,67 ;24/9/15 16:00;1,5488;484,25;;9/24/15 16:00;1,5499;485;;9/27/15 18:30;14;3
 	42.271,69 ;24/9/15 16:30;1,544;484,25;;9/24/15 16:30;1,5525;485,25;;9/27/15 19:00;8;3
 	42.271,71 ;24/9/15 17:00;1,5465;484,25;;9/24/15 17:00;1,5522;485,25;;9/27/15 19:30;69;3
 	42.271,77 ;24/9/15 18:30;1,546;484,25;;9/24/15 18:30;1,5472;485,25;;9/27/15 20:00;7;3
 	42.271,79 ;24/9/15 19:00;1,5447;484,25;;9/24/15 19:00;1,5454;485,25;;9/27/15 20:30;16;3
 	42.271,81 ;24/9/15 19:30;1,5445;484,25;;9/24/15;1,545;485,25;;9/27/15;28;3
 	42.271,83 ;24/9/15 20:00;1,544;484,25;;9/24/15 20:00;1,5455;485,25;;9/27/15 21:30;26;3
 	42.271,85 ;24/9/15 20:30;1,544;483,25;;9/24/15 20:30;1,5454;483,5;;9/27/15 22:00;26;3
 	42.271,88 ;24/9/15 21:00;1,544;482,5;;9/24/15 21:00;1,5454;483,5;;9/27/15 22:30;6;3
 	42.271,90 ;24/9/15 21:30;1,5443;483;;9/24/15 21:30;1,5464;483,75;;9/27/15 23:00;1;3
 	42.271,92 ;24/9/15 22:00;1,5446;483;;9/24/15 22:00;1,5463;484;;9/27/15 23:30;5;3
 	42.271,94 ;24/9/15 22:30;1,5464;483,5;;9/24/15 22:30;1,547;484;;9/28/15 0:00;4;3
 	42.271,96 ;24/9/15 23:00;1,5464;483,25;;9/24/15 23:00;1,5472;484;;9/28/15 0:30;1;62
 	42.271,98 ;24/9/15 23:30;1,5469;483,5;;9/24/15 23:30;1,5475;484,25;;9/28/15 1:00;10;8
 	42.272,00 ;25/9/15 0:00;1,5492;484,25;;9/25/15 0:00;1,5507;485,25;;9/28/15 1:30;44;4
 	42.272,02 ;25/9/15 0:30;1,5503;484,75;;9/25/15 0:30;1,5519;485,5;;9/28/15 2:00;87;57
 	42.272,04 ;25/9/15 1:00;1,5539;485,75;;9/25/15 1:00;1,5544;486,5;;9/28/15 2:30;99;6
 	42.272,06 ;25/9/15 1:30;1,5531;485,25;;9/25/15 1:30;1,5536;486;;9/28/15 3:00;149;15
 	42.272,08 ;25/9/15 2:00;1,5495;484,25;;9/25/15 2:00;1,5502;485;;9/28/15 3:30;372;342
 	42.272,10 ;25/9/15 2:30;1,549;484,5;;9/25/15 2:30;1,5493;485;;9/28/15 4:00;313;55
 	42.272,13 ;25/9/15 3:00;1,5459;483,75;;9/25/15 3:00;1,5465;484;;9/28/15 4:30;332;194
 	42.272,15 ;25/9/15 3:30;1,5411;482,25;;9/25/15 3:30;1,5415;482,5;;9/28/15 5:00;440;84
 	42.272,17 ;25/9/15 4:00;1,5426;482,5;;9/25/15 4:00;1,5435;482,75;;9/28/15 5:30;286;106
 	42.272,19 ;25/9/15 4:30;1,5419;482,25;;9/25/15 4:30;1,5426;482,75;;9/28/15 6:00;274;111
 	42.272,21 ;25/9/15 5:00;1,5476;484;;9/25/15 5:00;1,5486;484,25;;9/28/15 6:30;291;17
 	42.272,23 ;25/9/15 5:30;1,5447;482,75;;9/25/15 5:30;1,5453;483,25;;9/28/15 7:00;535;17
 	42.272,25 ;25/9/15 6:00;1,5416;482,25;;9/25/15 6:00;1,5424;482,75;;9/28/15 7:30;702;68
 	42.272,27 ;25/9/15 6:30;1,5401;481,75;;9/25/15 6:30;1,541;482,25;;9/28/15 8:00;966;7
 	42.272,29 ;25/9/15 7:00;1,5464;483,75;;9/25/15 7:00;1,5472;484,25;;9/28/15 8:30;3277;204
 	42.272,31 ;25/9/15 7:30;1,5442;482,75;;9/25/15 7:30;1,5449;483,25;;9/28/15 9:00;2302;26
 	42.272,33 ;25/9/15 8:00;1,5448;483;;9/25/15 8:00;1,5453;483,75;;9/28/15 9:30;2261;403
 	42.272,35 ;25/9/15 8:30;1,553;485,5;;9/25/15 8:30;1,5533;485,75;;9/28/15 10:00;2517;36
 	42.272,38 ;25/9/15 9:00;1,5637;488,5;;9/25/15 9:00;1,5639;488,75;;9/28/15 10:30;3850;819
 	42.272,40 ;25/9/15 9:30;1,5561;486;;9/25/15 9:30;1,5565;486,5;;9/28/15 11:00;2114;384
 	42.272,42 ;25/9/15 10:00;1,5474;484;;9/25/15 10:00;1,5479;484,75;;9/28/15 11:30;2566;151
 	42.272,44 ;25/9/15 10:30;1,5411;482,75;;9/25/15 10:30;1,5416;483,25;;9/28/15 12:00;3148;263
 	42.272,46 ;25/9/15 11:00;1,5317;480,25;;9/25/15 11:00;1,5321;480,75;;9/28/15 12:30;2242;32
 	42.272,48 ;25/9/15 11:30;1,5358;481,25;;9/25/15 11:30;1,5364;482;;9/28/15 13:00;1125;103
 	42.272,50 ;25/9/15 12:00;1,5336;480,75;;9/25/15 12:00;1,5341;481,25;;9/28/15 13:30;7815;110
 	42.272,52 ;25/9/15 12:30;1,54;482,75;;9/25/15 12:30;1,5406;483,25;;9/28/15 14:00;1438;601
 	42.272,54 ;25/9/15 13:00;1,5465;484,5;;9/25/15 13:00;1,547;485;;9/28/15 14:30;2717;63
 	42.272,56 ;25/9/15 13:30;1,5467;484,75;;9/25/15 13:30;1,5471;485,25;;9/28/15 15:00;380;8
 	42.272,58 ;25/9/15 14:00;1,5459;484,5;;9/25/15 14:00;1,5464;485;;9/28/15 15:30;372;43
 	42.272,60 ;25/9/15 14:30;1,5447;484,25;;9/25/15 14:30;1,5455;484,5;;9/28/15 16:00;356;1
 	42.272,63 ;25/9/15 15:00;1,5411;483;;9/25/15 15:00;1,5416;483,5;;9/28/15 16:30;356;26
 	42.272,65 ;25/9/15 15:30;1,5395;482,75;;9/25/15 15:30;1,5404;483,25;;9/28/15 17:00;356;26
 	42.272,67 ;25/9/15 16:00;1,5371;482;;9/25/15 16:00;1,5395;483;;9/28/15 18:30;22;26
 	42.272,69 ;25/9/15 16:30;1,5285;482,25;;9/25/15 16:30;1,565;483,25;;9/28/15 19:00;22;26
 	42.272,71 ;25/9/15 17:00;1,5285;482;;9/25/15 17:00;1,565;484;;9/28/15 19:30;44;26
 	42.274,77 ;27/9/15 18:30;1,5383;482;;9/27/15 18:30;1,5398;483;;9/28/15 20:00;10;26
 	42.274,79 ;27/9/15 19:00;1,538;482;;9/27/15 19:00;1,5397;483;;9/28/15 20:30;25;26
 	42.274,81 ;27/9/15 19:30;1,5366;481,75;;9/27/15 19:30;1,5377;482,5;;9/28/15 21:00;3;26
 	42.274,83 ;27/9/15 20:00;1,5373;482;;9/27/15;1,5386;482,75;;9/28/15;33;26
 	42.274,85 ;27/9/15 20:30;1,5333;481;;9/27/15 20:30;1,5347;481,75;;9/28/15 22:00;12;26
 	42.274,88 ;27/9/15 21:00;1,5336;481,25;;9/27/15 21:00;1,5353;482;;9/28/15 22:30;21;170
 	42.274,90 ;27/9/15 21:30;1,5341;481;;9/27/15 21:30;1,5352;481,75;;9/28/15 23:00;23;170
 	42.274,92 ;27/9/15 22:00;1,534;480,75;;9/27/15 22:00;1,5353;481,5;;9/28/15 23:30;7;3
 	42.274,94 ;27/9/15 22:30;1,5341;480,75;;9/27/15 22:30;1,5351;481,5;;9/29/15 0:00;197;3
 	42.274,96 ;27/9/15 23:00;1,5342;481;;9/27/15 23:00;1,5358;481,75;;9/29/15 0:30;13;3
 	42.274,98 ;27/9/15 23:30;1,5347;481,5;;9/27/15 23:30;1,5363;482;;9/29/15 1:00;38;40
 	42.275,00 ;28/9/15 0:00;1,5351;481,5;;9/28/15 0:00;1,5368;482,25;;9/29/15 1:30;42;5
 	42.275,02 ;28/9/15 0:30;1,5349;481,25;;9/28/15 0:30;1,5367;482;;9/29/15 2:00;68;16
 	42.275,04 ;28/9/15 1:00;1,532;480,25;;9/28/15 1:00;1,5331;481;;9/29/15 2:30;121;73
 	42.275,06 ;28/9/15 1:30;1,5333;481;;9/28/15 1:30;1,5347;481,5;;9/29/15 3:00;215;53
 	42.275,08 ;28/9/15 2:00;1,5321;480,5;;9/28/15 2:00;1,5332;481;;9/29/15 3:30;541;337
 	42.275,10 ;28/9/15 2:30;1,5339;480,75;;9/28/15 2:30;1,5346;481,5;;9/29/15 4:00;328;53
 	42.275,13 ;28/9/15 3:00;1,5335;480,75;;9/28/15 3:00;1,5343;481,25;;9/29/15 4:30;195;15
 	42.275,15 ;28/9/15 3:30;1,5355;481,5;;9/28/15 3:30;1,5364;482;;9/29/15 5:00;138;5
 	42.275,17 ;28/9/15 4:00;1,5309;480,5;;9/28/15 4:00;1,5316;480,75;;9/29/15 5:30;170;5
 	42.275,19 ;28/9/15 4:30;1,5268;479,5;;9/28/15 4:30;1,5279;480;;9/29/15 6:00;101;17
 	42.275,21 ;28/9/15 5:00;1,5263;479,5;;9/28/15 5:00;1,5268;479,75;;9/29/15 6:30;173;28
 	42.275,23 ;28/9/15 5:30;1,5232;478,75;;9/28/15 5:30;1,524;479,25;;9/29/15 7:00;423;383
 	42.275,25 ;28/9/15 6:00;1,5185;477;;9/28/15 6:00;1,5189;477,25;;9/29/15 7:30;986;276
 	42.275,27 ;28/9/15 6:30;1,5191;477,5;;9/28/15 6:30;1,5197;477,75;;9/29/15 8:00;1270;44
 	42.275,29 ;28/9/15 7:00;1,5177;477;;9/28/15 7:00;1,5184;477,5;;9/29/15 8:30;2219;237
 	42.275,31 ;28/9/15 7:30;1,5191;477,5;;9/28/15 7:30;1,5203;478;;9/29/15 9:00;2686;151
 	42.275,33 ;28/9/15 8:00;1,52;477,75;;9/28/15 8:00;1,5208;478,25;;9/29/15 9:30;2699;537
 	42.275,35 ;28/9/15 8:30;1,5109;475,75;;9/28/15 8:30;1,5113;476;;9/29/15 10:00;4127;721
 	42.275,38 ;28/9/15 9:00;1,5178;477,25;;9/28/15 9:00;1,5184;477,75;;9/29/15 10:30;2194;473
 	42.275,40 ;28/9/15 9:30;1,5246;479,25;;9/28/15 9:30;1,5252;479,75;;9/29/15 11:00;2700;355
 	42.275,42 ;28/9/15 10:00;1,5171;477;;9/28/15 10:00;1,5174;477,5;;9/29/15 11:30;2536;30
 	42.275,44 ;28/9/15 10:30;1,5047;474,25;;9/28/15 10:30;1,5052;474,5;;9/29/15 12:00;1662;119
 	42.275,46 ;28/9/15 11:00;1,5119;476,25;;9/28/15 11:00;1,5123;476,75;;9/29/15 12:30;1099;4
 	42.275,48 ;28/9/15 11:30;1,5093;475,75;;9/28/15 11:30;1,5098;476;;9/29/15 13:00;1791;16
 	42.275,50 ;28/9/15 12:00;1,5079;475,5;;9/28/15 12:00;1,5084;475,75;;9/29/15 13:30;6116;64
 	42.275,52 ;28/9/15 12:30;1,5088;475,5;;9/28/15 12:30;1,5093;476;;9/29/15 14:00;1764;1
 	42.275,54 ;28/9/15 13:00;1,5079;475,25;;9/28/15 13:00;1,5084;475,5;;9/29/15 14:30;2498;71
 	42.275,56 ;28/9/15 13:30;1,5021;473,75;;9/28/15 13:30;1,5025;474,5;;9/29/15 15:00;570;71
 	42.275,58 ;28/9/15 14:00;1,5025;474,5;;9/28/15 14:00;1,503;475;;9/29/15 15:30;176;71
 	42.275,60 ;28/9/15 14:30;1,5033;474,75;;9/28/15 14:30;1,5035;475;;9/29/15 16:00;805;71
 	42.275,63 ;28/9/15 15:00;1,5015;474,25;;9/28/15 15:00;1,5022;474,75;;9/29/15 16:30;805;71
 	42.275,65 ;28/9/15 15:30;1,5042;474,25;;9/28/15 15:30;1,5044;474,75;;9/29/15 17:00;805;71
 	42.275,67 ;28/9/15 16:00;1,5032;474,25;;9/28/15 16:00;1,5039;475;;9/29/15 18:30;20;71
 	42.275,69 ;28/9/15 16:30;1,499;474,25;;9/28/15 16:30;1,5123;475,25;;9/29/15 19:00;29;71
 	42.275,71 ;28/9/15 17:00;1,5011;473,75;;9/28/15 17:00;1,5118;475,75;;9/29/15 19:30;155;71
 	42.275,73 ;28/9/15 17:30;1,5011;473,75;;9/28/15 17:30;1,5118;475,75;;9/29/15 20:00;2;71
 	42.275,77 ;28/9/15 18:30;1,501;473,75;;9/28/15 18:30;1,5015;475,75;;9/29/15 20:30;5;71
 	42.275,79 ;28/9/15 19:00;1,5011;473,75;;9/28/15 19:00;1,5017;475,75;;9/29/15 21:00;2;71
 	42.275,81 ;28/9/15 19:30;1,5013;473,75;;9/28/15;1,503;475,75;;9/29/15;8;7
 	42.275,83 ;28/9/15 20:00;1,5007;473,75;;9/28/15 20:00;1,5024;475,75;;9/29/15 22:00;27;7
 	42.275,85 ;28/9/15 20:30;1,4997;473,25;;9/28/15 20:30;1,5012;474;;9/29/15 22:30;47;2
 	42.275,88 ;28/9/15 21:00;1,5022;474,25;;9/28/15 21:00;1,5033;474,75;;9/29/15 23:00;3;2
 	42.275,90 ;28/9/15 21:30;1,5027;474,25;;9/28/15 21:30;1,5033;475;;9/29/15 23:30;3;2
 	42.275,92 ;28/9/15 22:00;1,5016;474,25;;9/28/15 22:00;1,5029;474,5;;9/30/15 0:00;29;13
 	42.275,94 ;28/9/15 22:30;1,5016;474;;9/28/15 22:30;1,5031;474,75;;9/30/15 0:30;19;8
 	42.275,96 ;28/9/15 23:00;1,5022;474;;9/28/15 23:00;1,5034;474,75;;9/30/15 1:00;7;8
 	42.275,98 ;28/9/15 23:30;1,5014;473,75;;9/28/15 23:30;1,5024;474,25;;9/30/15 1:30;84;8
 	42.276,00 ;29/9/15 0:00;1,5014;473,75;;9/29/15 0:00;1,5025;474,25;;9/30/15 2:00;58;6
 	42.276,02 ;29/9/15 0:30;1,5015;473,75;;9/29/15 0:30;1,5025;474,25;;9/30/15 2:30;104;17
 	42.276,04 ;29/9/15 1:00;1,5011;473,5;;9/29/15 1:00;1,502;474,25;;9/30/15 3:00;141;58
 	42.276,06 ;29/9/15 1:30;1,5019;473,75;;9/29/15 1:30;1,5026;474,25;;9/30/15 3:30;430;118
 	42.276,08 ;29/9/15 2:00;1,504;474,5;;9/29/15 2:00;1,5057;475;;9/30/15 4:00;245;41
 	42.276,10 ;29/9/15 2:30;1,5091;475,75;;9/29/15 2:30;1,51;476;;9/30/15 4:30;125;12
 	42.276,13 ;29/9/15 3:00;1,5055;474,75;;9/29/15 3:00;1,5064;475;;9/30/15 5:00;106;186
 	42.276,15 ;29/9/15 3:30;1,5134;476,75;;9/29/15 3:30;1,5139;477;;9/30/15 5:30;114;23
 	42.276,17 ;29/9/15 4:00;1,5134;477;;9/29/15 4:00;1,5142;477,25;;9/30/15 6:00;146;195
 	42.276,19 ;29/9/15 4:30;1,5131;476,75;;9/29/15 4:30;1,5137;477,25;;9/30/15 6:30;153;4
 	42.276,21 ;29/9/15 5:00;1,515;477,25;;9/29/15 5:00;1,5155;477,75;;9/30/15 7:00;274;2
 	42.276,23 ;29/9/15 5:30;1,5127;476,75;;9/29/15 5:30;1,5134;477,25;;9/30/15 7:30;750;1
 	42.276,25 ;29/9/15 6:00;1,5158;477,75;;9/29/15 6:00;1,5164;478;;9/30/15 8:00;1221;51
 	42.276,27 ;29/9/15 6:30;1,5159;477,75;;9/29/15 6:30;1,5164;478,25;;9/30/15 8:30;2626;126
 	42.276,29 ;29/9/15 7:00;1,5187;478,75;;9/29/15 7:00;1,5196;479;;9/30/15 9:00;2775;139
 	42.276,31 ;29/9/15 7:30;1,5202;479;;9/29/15 7:30;1,5207;479,5;;9/30/15 9:30;2641;164
 	42.276,33 ;29/9/15 8:00;1,5238;480,25;;9/29/15 8:00;1,5242;480,75;;9/30/15 10:00;5273;174
 	42.276,35 ;29/9/15 8:30;1,5154;477,75;;9/29/15 8:30;1,5159;478;;9/30/15 10:30;2578;508
 	42.276,38 ;29/9/15 9:00;1,5229;479,5;;9/29/15 9:00;1,5234;479,75;;9/30/15 11:00;2901;208
 	42.276,40 ;29/9/15 9:30;1,5296;481;;9/29/15 9:30;1,5298;481,5;;9/30/15 11:30;1558;57
 	42.276,42 ;29/9/15 10:00;1,5338;482,25;;9/29/15 10:00;1,5343;482,75;;9/30/15 12:00;1563;230
 	42.276,44 ;29/9/15 10:30;1,5329;481,75;;9/29/15 10:30;1,5333;482;;9/30/15 12:30;1196;5
 	42.276,46 ;29/9/15 11:00;1,534;481,75;;9/29/15 11:00;1,5345;482,25;;9/30/15 13:00;3087;155
 	42.276,48 ;29/9/15 11:30;1,5355;482,5;;9/29/15 11:30;1,5358;482,75;;9/30/15 13:30;8967;609
 	42.276,50 ;29/9/15 12:00;1,5318;481,75;;9/29/15 12:00;1,5323;482,25;;9/30/15 14:00;1839;84
 	42.276,52 ;29/9/15 12:30;1,5341;482,25;;9/29/15 12:30;1,5345;482,75;;9/30/15 14:30;2754;97
 	42.276,54 ;29/9/15 13:00;1,5334;482,25;;9/29/15 13:00;1,5339;482,75;;9/30/15 15:00;655;30
 	42.276,56 ;29/9/15 13:30;1,5263;480,25;;9/29/15 13:30;1,5266;480,75;;9/30/15 15:30;353;25
 	42.276,58 ;29/9/15 14:00;1,5252;480;;9/29/15 14:00;1,5256;480,25;;9/30/15 16:00;110;25
 	42.276,60 ;29/9/15 14:30;1,5264;480;;9/29/15 14:30;1,5269;480,5;;9/30/15 16:30;110;25
 	42.276,63 ;29/9/15 15:00;1,5277;480,5;;9/29/15 15:00;1,5286;481;;9/30/15 18:30;38;25
 	42.276,65 ;29/9/15 15:30;1,5272;480,25;;9/29/15 15:30;1,5281;480,75;;9/30/15 19:00;1;25
 	42.276,67 ;29/9/15 16:00;1,5218;478,5;;9/29/15 16:00;1,5224;479,5;;9/30/15 19:30;5;25
 	42.276,69 ;29/9/15 16:30;1,5206;478,25;;9/29/15 16:30;1,5294;479,5;;9/30/15 20:00;1;25
 	42.276,71 ;29/9/15 17:00;1,5219;478;;9/29/15 17:00;1,525;479,25;;9/30/15 20:30;5;25
 	42.276,77 ;29/9/15 18:30;1,523;478;;9/29/15 18:30;1,524;479,25;;9/30/15 21:00;35;25
 	42.276,79 ;29/9/15 19:00;1,522;478;;9/29/15 19:00;1,5224;479,25;;9/30/15 21:30;5;25
 	42.276,81 ;29/9/15 19:30;1,5184;478;;9/29/15 19:30;1,52;479,25;;9/30/15 22:00;1;25
 	42.276,83 ;29/9/15 20:00;1,5192;478;;9/29/15;1,5208;479,25;;9/30/15;1;25
 	42.276,85 ;29/9/15 20:30;1,5195;478;;9/29/15 20:30;1,5208;478,75;;9/30/15 23:00;1;25
 	42.276,88 ;29/9/15 21:00;1,5196;478,25;;9/29/15 21:00;1,5213;479;;9/30/15 23:30;1;25
 	42.276,90 ;29/9/15 21:30;1,519;477,75;;9/29/15 21:30;1,5204;478,25;;10/1/15 0:00;1;25
 	42.276,92 ;29/9/15 22:00;1,5173;477,25;;9/29/15 22:00;1,5188;478;;10/1/15 0:30;1;25
 	42.276,94 ;29/9/15 22:30;1,517;477,25;;9/29/15 22:30;1,5188;478;;10/1/15 1:00;4;25
 	42.276,96 ;29/9/15 23:00;1,5169;477,25;;9/29/15 23:00;1,5187;477,75;;10/1/15 1:30;8;25
 	42.276,98 ;29/9/15 23:30;1,5169;477,25;;9/29/15 23:30;1,5187;477,75;;10/1/15 2:00;8;473
 	42.277,00 ;30/9/15 0:00;1,519;477,5;;9/30/15 0:00;1,52;478;;10/1/15 2:30;47;80
 	42.277,02 ;30/9/15 0:30;1,5198;477,75;;9/30/15 0:30;1,5211;478,5;;10/1/15 3:00;120;220
 	42.277,04 ;30/9/15 1:00;1,5194;477,5;;9/30/15 1:00;1,5198;478;;10/1/15 3:30;117;767
 	42.277,06 ;30/9/15 1:30;1,5223;478,25;;9/30/15 1:30;1,5227;479;;10/1/15 4:00;310;134
 	42.277,08 ;30/9/15 2:00;1,5219;478,75;;9/30/15 2:00;1,5224;479;;10/1/15 4:30;256;346
 	42.277,10 ;30/9/15 2:30;1,5199;477,75;;9/30/15 2:30;1,5208;478,25;;10/1/15 5:00;788;107
 	42.277,13 ;30/9/15 3:00;1,5227;478,75;;9/30/15 3:00;1,5234;479,25;;10/1/15 5:30;944;69
 	42.277,15 ;30/9/15 3:30;1,5248;479,25;;9/30/15 3:30;1,5256;479,75;;10/1/15 6:00;380;420
 	42.277,17 ;30/9/15 4:00;1,5271;479,5;;9/30/15 4:00;1,528;480,25;;10/1/15 6:30;529;177
 	42.277,19 ;30/9/15 4:30;1,528;480,25;;9/30/15 4:30;1,5286;480,75;;10/1/15 7:00;360;22
 	42.277,21 ;30/9/15 5:00;1,5226;479;;9/30/15 5:00;1,5233;479,25;;10/1/15 7:30;933;307
